SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
16057,4/17/20,Saint Barthelemy,France,4/17/20 23:38,6,0,4
16058,4/17/20,Saint Pierre and Miquelon,France,4/17/20 23:38,1,0,0
16059,4/17/20,Saskatchewan,Canada,4/17/20 23:38,307,4,0
16060,4/17/20,Shaanxi,Mainland China,4/17/20 23:38,256,3,252
16061,4/17/20,Shandong,Mainland China,4/17/20 23:38,787,7,761
16062,4/17/20,Shanghai,Mainland China,4/17/20 23:38,628,7,512
16063,4/17/20,Shanxi,Mainland China,4/17/20 23:38,197,0,135
16064,4/17/20,Sichuan,Mainland China,4/17/20 23:38,560,3,552
16065,4/17/20,Sint Maarten,Netherlands,4/17/20 23:38,57,9,12
16066,4/17/20,South Australia,Australia,4/17/20 23:38,435,4,331
16067,4/17/20,South Carolina,US,4/17/20 23:38,4099,116,0
16068,4/17/20,South Dakota,US,4/17/20 23:38,1411,7,0
16069,4/17/20,St Martin,France,4/17/20 23:38,35,2,13
16070,4/17/20,Tasmania,Australia,4/17/20 23:38,180,7,67
16071,4/17/20,Tennessee,US,4/17/20 23:38,6263,141,0
16072,4/17/20,Texas,US,4/17/20 23:38,17849,451,0
16073,4/17/20,Tianjin,Mainland China,4/17/20 23:38,189,3,173
16074,4/17/20,Tibet,Mainland China,4/17/20 23:38,1,0,1
16075,4/17/20,Turks and Caicos Islands,UK,4/17/20 23:38,11,1,0
16076,4/17/20,Utah,US,4/17/20 23:38,2793,23,0
16077,4/17/20,Vermont,US,4/17/20 23:38,779,35,0
16078,4/17/20,Victoria,Australia,4/17/20 23:38,1302,14,1159
16079,4/17/20,Virgin Islands,US,4/17/20 23:38,51,2,0
16080,4/17/20,Virginia,US,4/17/20 23:38,7491,231,0
16081,4/17/20,Washington,US,4/17/20 23:38,11517,603,0
16082,4/17/20,West Virginia,US,4/17/20 23:38,775,16,0
16083,4/17/20,Western Australia,Australia,4/17/20 23:38,541,7,340
16084,4/17/20,Wisconsin,US,4/17/20 23:38,4053,206,0
16085,4/17/20,Wyoming,US,4/17/20 23:38,305,2,0
16086,4/17/20,Xinjiang,Mainland China,4/17/20 23:38,76,3,73
16087,4/17/20,Yukon,Canada,4/17/20 23:38,8,0,0
16088,4/17/20,Yunnan,Mainland China,4/17/20 23:38,184,2,177
16089,4/17/20,Zhejiang,Mainland China,4/17/20 23:38,1268,1,1246
16090,4/18/20,,Afghanistan,4/18/20 22:40,933,30,112
16091,4/18/20,,Albania,4/18/20 22:40,548,26,302
16092,4/18/20,,Algeria,4/18/20 22:40,2534,367,894
16093,4/18/20,,Andorra,4/18/20 22:40,704,35,205
16094,4/18/20,,Angola,4/18/20 22:40,24,2,6
16095,4/18/20,,Antigua and Barbuda,4/18/20 22:40,23,3,3
16096,4/18/20,,Argentina,4/18/20 22:40,2758,129,685
16097,4/18/20,,Armenia,4/18/20 22:40,1248,20,523
16098,4/18/20,,Austria,4/18/20 22:40,14671,443,10214
16099,4/18/20,,Azerbaijan,4/18/20 22:40,1373,18,590
16100,4/18/20,,Bahamas,4/18/20 22:40,55,9,10
16101,4/18/20,,Bahrain,4/18/20 22:40,1773,7,755
16102,4/18/20,,Bangladesh,4/18/20 22:40,2144,84,66
16103,4/18/20,,Barbados,4/18/20 22:40,75,5,17
16104,4/18/20,,Belarus,4/18/20 22:40,4779,45,342
16105,4/18/20,,Belgium,4/18/20 22:40,37183,5453,8348
16106,4/18/20,,Belize,4/18/20 22:40,18,2,0
16107,4/18/20,,Benin,4/18/20 22:40,35,1,18
16108,4/18/20,,Bhutan,4/18/20 22:40,5,0,2
16109,4/18/20,,Bolivia,4/18/20 22:40,493,31,31
16110,4/18/20,,Bosnia and Herzegovina,4/18/20 22:40,1268,47,338
16111,4/18/20,,Botswana,4/18/20 22:40,15,1,0
16112,4/18/20,,Brazil,4/18/20 22:40,36658,2354,14026
16113,4/18/20,,Brunei,4/18/20 22:40,137,1,113
16114,4/18/20,,Bulgaria,4/18/20 22:40,878,41,153
16115,4/18/20,,Burkina Faso,4/18/20 22:40,565,36,321
16116,4/18/20,,Burma,4/18/20 22:40,98,5,5
16117,4/18/20,,Burundi,4/18/20 22:40,5,1,0
16118,4/18/20,,Cabo Verde,4/18/20 22:40,58,1,1
16119,4/18/20,,Cambodia,4/18/20 22:40,122,0,103
16120,4/18/20,,Cameroon,4/18/20 22:40,1017,22,177
16121,4/18/20,,Central African Republic,4/18/20 22:40,12,0,4
16122,4/18/20,,Chad,4/18/20 22:40,33,0,8
16123,4/18/20,,Chile,4/18/20 22:40,9730,126,4035
16124,4/18/20,,Colombia,4/18/20 22:40,3439,153,634
16125,4/18/20,,Congo (Brazzaville),4/18/20 22:40,143,6,11
16126,4/18/20,,Congo (Kinshasa),4/18/20 22:40,307,25,26
16127,4/18/20,,Costa Rica,4/18/20 22:40,655,4,97
16128,4/18/20,,Croatia,4/18/20 22:40,1832,39,615
16129,4/18/20,,Cuba,4/18/20 22:40,986,32,227
16130,4/18/20,,Cyprus,4/18/20 22:40,761,12,79
16131,4/18/20,,Czech Republic,4/18/20 22:40,6606,181,1227
16132,4/18/20,,Denmark,4/18/20 22:40,7242,346,3847
16133,4/18/20,,Diamond Princess,4/18/20 22:40,712,13,644
16134,4/18/20,,Djibouti,4/18/20 22:40,732,2,76
16135,4/18/20,,Dominica,4/18/20 22:40,16,0,8
16136,4/18/20,,Dominican Republic,4/18/20 22:40,4335,217,312
16137,4/18/20,,Ecuador,4/18/20 22:40,9022,456,1008
16138,4/18/20,,Egypt,4/18/20 22:40,3032,224,701
16139,4/18/20,,El Salvador,4/18/20 22:40,190,7,43
16140,4/18/20,,Equatorial Guinea,4/18/20 22:40,79,0,4
16141,4/18/20,,Eritrea,4/18/20 22:40,39,0,3
16142,4/18/20,,Estonia,4/18/20 22:40,1512,38,162
16143,4/18/20,,Eswatini,4/18/20 22:40,22,1,8
16144,4/18/20,,Ethiopia,4/18/20 22:40,105,3,16
16145,4/18/20,,Fiji,4/18/20 22:40,17,0,0
16146,4/18/20,,Finland,4/18/20 22:40,3681,90,1700
16147,4/18/20,,France,4/18/20 22:40,147969,19323,35983
16148,4/18/20,,Gabon,4/18/20 22:40,108,1,7
16149,4/18/20,,Gambia,4/18/20 22:40,9,1,2
16150,4/18/20,,Georgia,4/18/20 22:40,388,4,86
16151,4/18/20,,Germany,4/18/20 22:40,143342,4459,85400
16152,4/18/20,,Ghana,4/18/20 22:40,834,9,99
16153,4/18/20,,Greece,4/18/20 22:40,2235,110,269
16154,4/18/20,,Grenada,4/18/20 22:40,14,0,6
16155,4/18/20,,Guatemala,4/18/20 22:40,235,7,21
16156,4/18/20,,Guinea,4/18/20 22:40,518,3,65
16157,4/18/20,,Guinea-Bissau,4/18/20 22:40,46,0,0
16158,4/18/20,,Guyana,4/18/20 22:40,63,6,9
16159,4/18/20,,Haiti,4/18/20 22:40,44,3,0
16160,4/18/20,,Holy See,4/18/20 22:40,8,0,2
16161,4/18/20,,Honduras,4/18/20 22:40,457,46,10
16162,4/18/20,,Hungary,4/18/20 22:40,1834,172,231
16163,4/18/20,,Iceland,4/18/20 22:40,1760,9,1291
16164,4/18/20,,India,4/18/20 22:40,15722,521,2463
16165,4/18/20,,Indonesia,4/18/20 22:40,6248,535,631
16166,4/18/20,,Iran,4/18/20 22:40,80868,5031,55987
16167,4/18/20,,Iraq,4/18/20 22:40,1513,82,953
16168,4/18/20,,Ireland,4/18/20 22:40,14758,571,77
16169,4/18/20,,Israel,4/18/20 22:40,13265,164,3456
16170,4/18/20,,Italy,4/18/20 22:40,175925,23227,44927
16171,4/18/20,,Ivory Coast,4/18/20 22:40,801,8,239
16172,4/18/20,,Jamaica,4/18/20 22:40,163,5,25
16173,4/18/20,,Japan,4/18/20 22:40,10296,222,1069
16174,4/18/20,,Jordan,4/18/20 22:40,413,7,269
16175,4/18/20,,Kazakhstan,4/18/20 22:40,1615,17,377
16176,4/18/20,,Kenya,4/18/20 22:40,262,12,60
16177,4/18/20,,Kosovo,4/18/20 22:40,510,12,93
16178,4/18/20,,Kuwait,4/18/20 22:40,1751,6,280
16179,4/18/20,,Kyrgyzstan,4/18/20 22:40,506,5,130
16180,4/18/20,,Laos,4/18/20 22:40,19,0,2
16181,4/18/20,,Latvia,4/18/20 22:40,712,5,88
16182,4/18/20,,Lebanon,4/18/20 22:40,672,21,99
16183,4/18/20,,Liberia,4/18/20 22:40,76,7,7
16184,4/18/20,,Libya,4/18/20 22:40,49,1,11
16185,4/18/20,,Liechtenstein,4/18/20 22:40,79,1,55
16186,4/18/20,,Lithuania,4/18/20 22:40,1239,33,228
16187,4/18/20,,Luxembourg,4/18/20 22:40,3537,72,601
16188,4/18/20,,MS Zaandam,4/18/20 22:40,9,2,0
16189,4/18/20,,Madagascar,4/18/20 22:40,120,0,35
16190,4/18/20,,Malawi,4/18/20 22:40,17,2,3
16191,4/18/20,,Malaysia,4/18/20 22:40,5305,88,3102
16192,4/18/20,,Maldives,4/18/20 22:40,35,0,16
16193,4/18/20,,Mali,4/18/20 22:40,216,13,41
16194,4/18/20,,Malta,4/18/20 22:40,426,3,99
16195,4/18/20,,Mauritania,4/18/20 22:40,7,1,2
16196,4/18/20,,Mauritius,4/18/20 22:40,325,9,180
16197,4/18/20,,Mexico,4/18/20 22:40,6875,546,2125
16198,4/18/20,,Moldova,4/18/20 22:40,2378,57,391
16199,4/18/20,,Monaco,4/18/20 22:40,94,3,22
16200,4/18/20,,Mongolia,4/18/20 22:40,31,0,5
16201,4/18/20,,Montenegro,4/18/20 22:40,307,5,55
16202,4/18/20,,Morocco,4/18/20 22:40,2685,137,314
16203,4/18/20,,Mozambique,4/18/20 22:40,35,0,4
16204,4/18/20,,Namibia,4/18/20 22:40,16,0,6
16205,4/18/20,,Nepal,4/18/20 22:40,31,0,2
16206,4/18/20,,Netherlands,4/18/20 22:40,31589,3601,250
16207,4/18/20,,New Zealand,4/18/20 22:40,1422,11,867
16208,4/18/20,,Nicaragua,4/18/20 22:40,9,2,6
16209,4/18/20,,Niger,4/18/20 22:40,639,19,113
16210,4/18/20,,Nigeria,4/18/20 22:40,542,19,166
16211,4/18/20,,North Macedonia,4/18/20 22:40,1170,49,164
16212,4/18/20,,Norway,4/18/20 22:40,7036,164,32
16213,4/18/20,,Oman,4/18/20 22:40,1180,6,176
16214,4/18/20,,Pakistan,4/18/20 22:40,7638,143,1832
16215,4/18/20,,Panama,4/18/20 22:40,4210,116,122
16216,4/18/20,,Papua New Guinea,4/18/20 22:40,7,0,0
16217,4/18/20,,Paraguay,4/18/20 22:40,202,8,35
16218,4/18/20,,Peru,4/18/20 22:40,14420,348,6684
16219,4/18/20,,Philippines,4/18/20 22:40,6087,397,516
16220,4/18/20,,Poland,4/18/20 22:40,8742,347,981
16221,4/18/20,,Portugal,4/18/20 22:40,19685,687,610
16222,4/18/20,,Qatar,4/18/20 22:40,5008,8,510
16223,4/18/20,,Romania,4/18/20 22:40,8418,421,1730
16224,4/18/20,,Russia,4/18/20 22:40,36793,313,3057
16225,4/18/20,,Rwanda,4/18/20 22:40,144,0,69
16226,4/18/20,,Saint Kitts and Nevis,4/18/20 22:40,14,0,0
16227,4/18/20,,Saint Lucia,4/18/20 22:40,15,0,11
16228,4/18/20,,Saint Vincent and the Grenadines,4/18/20 22:40,12,0,1
16229,4/18/20,,San Marino,4/18/20 22:40,455,39,60
16230,4/18/20,,Sao Tome and Principe,4/18/20 22:40,4,0,0
16231,4/18/20,,Saudi Arabia,4/18/20 22:40,8274,92,1329
16232,4/18/20,,Senegal,4/18/20 22:40,350,3,211
16233,4/18/20,,Serbia,4/18/20 22:40,5994,117,637
16234,4/18/20,,Seychelles,4/18/20 22:40,11,0,5
16235,4/18/20,,Sierra Leone,4/18/20 22:40,30,0,0
16236,4/18/20,,Singapore,4/18/20 22:40,5992,11,740
16237,4/18/20,,Slovakia,4/18/20 22:40,1089,11,213
16238,4/18/20,,Slovenia,4/18/20 22:40,1317,70,190
16239,4/18/20,,Somalia,4/18/20 22:40,135,7,2
16240,4/18/20,,South Africa,4/18/20 22:40,3034,52,903
16241,4/18/20,,South Korea,4/18/20 22:40,10653,232,7937
16242,4/18/20,,South Sudan,4/18/20 22:40,4,0,0
16243,4/18/20,,Spain,4/18/20 22:40,191726,20043,74797
16244,4/18/20,,Sri Lanka,4/18/20 22:40,254,7,86
16245,4/18/20,,Sudan,4/18/20 22:40,66,10,6
16246,4/18/20,,Suriname,4/18/20 22:40,10,1,6
16247,4/18/20,,Sweden,4/18/20 22:40,13822,1511,550
16248,4/18/20,,Switzerland,4/18/20 22:40,27404,1368,17100
16249,4/18/20,,Syria,4/18/20 22:40,38,2,5
16250,4/18/20,,Taiwan,4/18/20 22:40,398,6,178
16251,4/18/20,,Tanzania,4/18/20 22:40,147,5,11
16252,4/18/20,,Thailand,4/18/20 22:40,2733,47,1787
16253,4/18/20,,Timor-Leste,4/18/20 22:40,18,0,1
16254,4/18/20,,Togo,4/18/20 22:40,84,5,49
16255,4/18/20,,Trinidad and Tobago,4/18/20 22:40,114,8,21
16256,4/18/20,,Tunisia,4/18/20 22:40,864,37,43
16257,4/18/20,,Turkey,4/18/20 22:40,82329,1890,10453
16258,4/18/20,,UK,4/18/20 22:40,114217,15464,0
16259,4/18/20,,Uganda,4/18/20 22:40,55,0,22
16260,4/18/20,,Ukraine,4/18/20 22:40,5106,133,275
16261,4/18/20,,United Arab Emirates,4/18/20 22:40,6302,37,1188
16262,4/18/20,,Uruguay,4/18/20 22:40,508,9,294
16263,4/18/20,,Uzbekistan,4/18/20 22:40,1490,5,194
16264,4/18/20,,Venezuela,4/18/20 22:40,227,9,113
16265,4/18/20,,Vietnam,4/18/20 22:40,268,0,201
16266,4/18/20,,West Bank and Gaza,4/18/20 22:40,418,2,69
16267,4/18/20,,Western Sahara,4/18/20 22:40,6,0,0
16268,4/18/20,,Yemen,4/18/20 22:40,1,0,0
16269,4/18/20,,Zambia,4/18/20 22:40,57,2,33
16270,4/18/20,,Zimbabwe,4/18/20 22:40,25,3,2
16271,4/18/20,Alabama,US,4/18/20 22:40,4712,153,0
16272,4/18/20,Alaska,US,4/18/20 22:40,314,9,0
16273,4/18/20,Alberta,Canada,4/18/20 22:40,2562,51,0
16274,4/18/20,Anguilla,UK,4/18/20 22:40,3,0,1
16275,4/18/20,Anhui,Mainland China,4/18/20 22:40,991,6,984
16276,4/18/20,Arizona,US,4/18/20 22:40,4724,180,0
16277,4/18/20,Arkansas,US,4/18/20 22:40,1744,38,0
16278,4/18/20,Aruba,Netherlands,4/18/20 22:40,96,2,44
16279,4/18/20,Australian Capital Territory,Australia,4/18/20 22:40,103,3,88
16280,4/18/20,Beijing,Mainland China,4/18/20 22:40,593,8,509
16281,4/18/20,Bermuda,UK,4/18/20 22:40,83,5,35
16282,4/18/20,"Bonaire, Sint Eustatius and Saba",Netherlands,4/18/20 22:40,3,0,0
16283,4/18/20,British Columbia,Canada,4/18/20 22:40,1618,78,0
16284,4/18/20,British Virgin Islands,UK,4/18/20 22:40,4,0,2
16285,4/18/20,California,US,4/18/20 22:40,30491,1140,0
16286,4/18/20,Cayman Islands,UK,4/18/20 22:40,61,1,7
16287,4/18/20,Channel Islands,UK,4/18/20 22:40,484,21,73
16288,4/18/20,Chongqing,Mainland China,4/18/20 22:40,579,6,570
16289,4/18/20,Colorado,US,4/18/20 22:40,9047,389,0
16290,4/18/20,Connecticut,US,4/18/20 22:40,17550,1086,0
16291,4/18/20,Curacao,Netherlands,4/18/20 22:40,14,1,11
16292,4/18/20,Delaware,US,4/18/20 22:40,2538,67,0
16293,4/18/20,Diamond Princess cruise ship,US,4/18/20 22:40,49,0,0
16294,4/18/20,District of Columbia,US,4/18/20 22:40,2666,91,0
16295,4/18/20,Falkland Islands (Malvinas),UK,4/18/20 22:40,11,0,3
16296,4/18/20,Faroe Islands,Denmark,4/18/20 22:40,184,0,173
16297,4/18/20,Florida,US,4/18/20 22:40,25492,748,0
16298,4/18/20,French Guiana,France,4/18/20 22:40,96,0,64
16299,4/18/20,French Polynesia,France,4/18/20 22:40,55,0,2
16300,4/18/20,Fujian,Mainland China,4/18/20 22:40,355,1,336
16301,4/18/20,Gansu,Mainland China,4/18/20 22:40,139,2,137
16302,4/18/20,Georgia,US,4/18/20 22:40,17669,673,0
16303,4/18/20,Gibraltar,UK,4/18/20 22:40,132,0,111
16304,4/18/20,Grand Princess,Canada,4/18/20 22:40,13,0,0
16305,4/18/20,Grand Princess,US,4/18/20 22:40,103,0,0
16306,4/18/20,Greenland,Denmark,4/18/20 22:40,11,0,11
16307,4/18/20,Guadeloupe,France,4/18/20 22:40,148,8,73
16308,4/18/20,Guam,US,4/18/20 22:40,136,5,0
16309,4/18/20,Guangdong,Mainland China,4/18/20 22:40,1579,8,1482
16310,4/18/20,Guangxi,Mainland China,4/18/20 22:40,254,2,252
16311,4/18/20,Guizhou,Mainland China,4/18/20 22:40,146,2,144
16312,4/18/20,Hainan,Mainland China,4/18/20 22:40,168,6,162
16313,4/18/20,Hawaii,US,4/18/20 22:40,574,9,0
16314,4/18/20,Hebei,Mainland China,4/18/20 22:40,328,6,316
16315,4/18/20,Heilongjiang,Mainland China,4/18/20 22:40,892,13,472
16316,4/18/20,Henan,Mainland China,4/18/20 22:40,1276,22,1254
16317,4/18/20,Hong Kong,Hong Kong,4/18/20 22:40,1024,4,568
16318,4/18/20,Hubei,Mainland China,4/18/20 22:40,68128,4512,63494
16319,4/18/20,Hunan,Mainland China,4/18/20 22:40,1019,4,1015
16320,4/18/20,Idaho,US,4/18/20 22:40,1655,43,0
16321,4/18/20,Illinois,US,4/18/20 22:40,29160,1259,0
16322,4/18/20,Indiana,US,4/18/20 22:40,10641,545,0
16323,4/18/20,Inner Mongolia,Mainland China,4/18/20 22:40,193,1,104
16324,4/18/20,Iowa,US,4/18/20 22:40,2513,74,0
16325,4/18/20,Isle of Man,UK,4/18/20 22:40,297,6,180
16326,4/18/20,Jiangsu,Mainland China,4/18/20 22:40,653,0,643
16327,4/18/20,Jiangxi,Mainland China,4/18/20 22:40,937,1,936
16328,4/18/20,Jilin,Mainland China,4/18/20 22:40,102,1,97
16329,4/18/20,Kansas,US,4/18/20 22:40,1821,85,0
16330,4/18/20,Kentucky,US,4/18/20 22:40,2707,144,0
16331,4/18/20,Liaoning,Mainland China,4/18/20 22:40,146,2,142
16332,4/18/20,Louisiana,US,4/18/20 22:40,23580,1267,0
16333,4/18/20,Macau,Macau,4/18/20 22:40,45,0,17
16334,4/18/20,Maine,US,4/18/20 22:40,847,32,0
16335,4/18/20,Manitoba,Canada,4/18/20 22:40,253,5,0
16336,4/18/20,Martinique,France,4/18/20 22:40,158,8,73
16337,4/18/20,Maryland,US,4/18/20 22:40,12326,421,0
16338,4/18/20,Massachusetts,US,4/18/20 22:40,36372,1404,0
16339,4/18/20,Mayotte,France,4/18/20 22:40,254,4,117
16340,4/18/20,Michigan,US,4/18/20 22:40,30791,2308,0
16341,4/18/20,Minnesota,US,4/18/20 22:40,2209,121,0
16342,4/18/20,Mississippi,US,4/18/20 22:40,3974,152,0
16343,4/18/20,Missouri,US,4/18/20 22:40,5579,197,0
16344,4/18/20,Montana,US,4/18/20 22:40,426,10,0
16345,4/18/20,Montserrat,UK,4/18/20 22:40,11,0,2
16346,4/18/20,Nebraska,US,4/18/20 22:40,1249,24,0
16347,4/18/20,Nevada,US,4/18/20 22:40,3626,151,0
16348,4/18/20,New Brunswick,Canada,4/18/20 22:40,117,0,0
16349,4/18/20,New Caledonia,France,4/18/20 22:40,18,0,14
16350,4/18/20,New Hampshire,US,4/18/20 22:40,1342,38,0
16351,4/18/20,New Jersey,US,4/18/20 22:40,81420,4070,0
16352,4/18/20,New Mexico,US,4/18/20 22:40,1798,53,0
16353,4/18/20,New South Wales,Australia,4/18/20 22:40,2926,26,1379
16354,4/18/20,New York,US,4/18/20 22:40,241712,17671,0
16355,4/18/20,Newfoundland and Labrador,Canada,4/18/20 22:40,257,3,0
16356,4/18/20,Ningxia,Mainland China,4/18/20 22:40,75,0,75
16357,4/18/20,North Carolina,US,4/18/20 22:40,6328,187,0
16358,4/18/20,North Dakota,US,4/18/20 22:40,528,9,0
16359,4/18/20,Northern Mariana Islands,US,4/18/20 22:40,14,2,0
16360,4/18/20,Northern Territory,Australia,4/18/20 22:40,28,0,9
16361,4/18/20,Northwest Territories,Canada,4/18/20 22:40,5,0,0
16362,4/18/20,Nova Scotia,Canada,4/18/20 22:40,649,7,0
16363,4/18/20,Ohio,US,4/18/20 22:40,10222,451,0
16364,4/18/20,Oklahoma,US,4/18/20 22:40,2465,136,0
16365,4/18/20,Ontario,Canada,4/18/20 22:40,11013,564,0
16366,4/18/20,Oregon,US,4/18/20 22:40,1844,72,0
16367,4/18/20,Pennsylvania,US,4/18/20 22:40,31652,1042,0
16368,4/18/20,Prince Edward Island,Canada,4/18/20 22:40,26,0,0
16369,4/18/20,Puerto Rico,US,4/18/20 22:40,1118,60,0
16370,4/18/20,Qinghai,Mainland China,4/18/20 22:40,18,0,18
16371,4/18/20,Quebec,Canada,4/18/20 22:40,17521,688,0
16372,4/18/20,Queensland,Australia,4/18/20 22:40,1015,6,738
16373,4/18/20,Recovered,Canada,4/18/20 22:40,0,0,10964
16374,4/18/20,Recovered,US,4/18/20 22:40,0,0,64840
16375,4/18/20,Reunion,France,4/18/20 22:40,407,0,237
16376,4/18/20,Rhode Island,US,4/18/20 22:40,4491,137,0
16377,4/18/20,Saint Barthelemy,France,4/18/20 22:40,6,0,5
16378,4/18/20,Saint Pierre and Miquelon,France,4/18/20 22:40,1,0,0
16379,4/18/20,Saskatchewan,Canada,4/18/20 22:40,313,4,0
16380,4/18/20,Shaanxi,Mainland China,4/18/20 22:40,256,3,252
16381,4/18/20,Shandong,Mainland China,4/18/20 22:40,787,7,765
16382,4/18/20,Shanghai,Mainland China,4/18/20 22:40,628,7,512
16383,4/18/20,Shanxi,Mainland China,4/18/20 22:40,197,0,135
16384,4/18/20,Sichuan,Mainland China,4/18/20 22:40,561,3,553
16385,4/18/20,Sint Maarten,Netherlands,4/18/20 22:40,64,9,12
16386,4/18/20,South Australia,Australia,4/18/20 22:40,435,4,331
16387,4/18/20,South Carolina,US,4/18/20 22:40,4248,119,0
16388,4/18/20,South Dakota,US,4/18/20 22:40,1542,7,0
16389,4/18/20,St Martin,France,4/18/20 22:40,37,2,19
16390,4/18/20,Tasmania,Australia,4/18/20 22:40,180,7,67
16391,4/18/20,Tennessee,US,4/18/20 22:40,6589,142,0
16392,4/18/20,Texas,US,4/18/20 22:40,18704,476,0
16393,4/18/20,Tianjin,Mainland China,4/18/20 22:40,189,3,173
16394,4/18/20,Tibet,Mainland China,4/18/20 22:40,1,0,1
16395,4/18/20,Turks and Caicos Islands,UK,4/18/20 22:40,11,1,0
16396,4/18/20,Utah,US,4/18/20 22:40,2917,25,0
16397,4/18/20,Vermont,US,4/18/20 22:40,803,38,0
16398,4/18/20,Victoria,Australia,4/18/20 22:40,1319,14,1172
16399,4/18/20,Virgin Islands,US,4/18/20 22:40,53,3,0
16400,4/18/20,Virginia,US,4/18/20 22:40,8053,258,0
16401,4/18/20,Washington,US,4/18/20 22:40,11776,613,0
16402,4/18/20,West Virginia,US,4/18/20 22:40,785,16,0
16403,4/18/20,Western Australia,Australia,4/18/20 22:40,541,7,340
16404,4/18/20,Wisconsin,US,4/18/20 22:40,4199,212,0
16405,4/18/20,Wyoming,US,4/18/20 22:40,309,2,0
16406,4/18/20,Xinjiang,Mainland China,4/18/20 22:40,76,3,73
16407,4/18/20,Yukon,Canada,4/18/20 22:40,9,0,0
16408,4/18/20,Yunnan,Mainland China,4/18/20 22:40,184,2,177
16409,4/18/20,Zhejiang,Mainland China,4/18/20 22:40,1268,1,1246
16410,4/19/20,,Afghanistan,4/19/20 23:49,996,33,131
16411,4/19/20,,Albania,4/19/20 23:49,562,26,314
16412,4/19/20,,Algeria,4/19/20 23:49,2629,375,1047
16413,4/19/20,,Andorra,4/19/20 23:49,713,36,235
16414,4/19/20,,Angola,4/19/20 23:49,24,2,6
16415,4/19/20,,Antigua and Barbuda,4/19/20 23:49,23,3,3
16416,4/19/20,,Argentina,4/19/20 23:49,2839,132,709
16417,4/19/20,,Armenia,4/19/20 23:49,1291,20,545
16418,4/19/20,,Austria,4/19/20 23:49,14749,452,10501
16419,4/19/20,,Azerbaijan,4/19/20 23:49,1398,19,712
16420,4/19/20,,Bahamas,4/19/20 23:49,55,9,10
16421,4/19/20,,Bahrain,4/19/20 23:49,1881,7,759
16422,4/19/20,,Bangladesh,4/19/20 23:49,2456,91,75
16423,4/19/20,,Barbados,4/19/20 23:49,75,5,17
16424,4/19/20,,Belarus,4/19/20 23:49,4779,47,494
16425,4/19/20,,Belgium,4/19/20 23:49,38496,5683,8757
16426,4/19/20,,Belize,4/19/20 23:49,18,2,2
16427,4/19/20,,Benin,4/19/20 23:49,35,1,18
16428,4/19/20,,Bhutan,4/19/20 23:49,5,0,2
16429,4/19/20,,Bolivia,4/19/20 23:49,520,32,31
16430,4/19/20,,Bosnia and Herzegovina,4/19/20 23:49,1285,48,347
16431,4/19/20,,Botswana,4/19/20 23:49,20,1,0
16432,4/19/20,,Brazil,4/19/20 23:49,38654,2462,22130
16433,4/19/20,,Brunei,4/19/20 23:49,138,1,115
16434,4/19/20,,Bulgaria,4/19/20 23:49,894,42,161
16435,4/19/20,,Burkina Faso,4/19/20 23:49,576,36,338
16436,4/19/20,,Burma,4/19/20 23:49,111,5,7
16437,4/19/20,,Burundi,4/19/20 23:49,5,1,0
16438,4/19/20,,Cabo Verde,4/19/20 23:49,61,1,1
16439,4/19/20,,Cambodia,4/19/20 23:49,122,0,105
16440,4/19/20,,Cameroon,4/19/20 23:49,1017,42,305
16441,4/19/20,,Central African Republic,4/19/20 23:49,12,0,4
16442,4/19/20,,Chad,4/19/20 23:49,33,0,8
16443,4/19/20,,Chile,4/19/20 23:49,10088,133,4338
16444,4/19/20,,Colombia,4/19/20 23:49,3792,179,711
16445,4/19/20,,Congo (Brazzaville),4/19/20 23:49,143,6,11
16446,4/19/20,,Congo (Kinshasa),4/19/20 23:49,327,25,26
16447,4/19/20,,Costa Rica,4/19/20 23:49,660,5,112
16448,4/19/20,,Croatia,4/19/20 23:49,1871,47,709
16449,4/19/20,,Cuba,4/19/20 23:49,1035,34,255
16450,4/19/20,,Cyprus,4/19/20 23:49,767,12,81
16451,4/19/20,,Czech Republic,4/19/20 23:49,6746,186,1298
16452,4/19/20,,Denmark,4/19/20 23:49,7384,355,4141
16453,4/19/20,,Diamond Princess,4/19/20 23:49,712,13,644
16454,4/19/20,,Djibouti,4/19/20 23:49,846,2,102
16455,4/19/20,,Dominica,4/19/20 23:49,16,0,8
16456,4/19/20,,Dominican Republic,4/19/20 23:49,4680,226,363
16457,4/19/20,,Ecuador,4/19/20 23:49,9468,474,1061
16458,4/19/20,,Egypt,4/19/20 23:49,3144,239,732
16459,4/19/20,,El Salvador,4/19/20 23:49,201,7,44
16460,4/19/20,,Equatorial Guinea,4/19/20 23:49,79,0,4
16461,4/19/20,,Eritrea,4/19/20 23:49,39,0,3
16462,4/19/20,,Estonia,4/19/20 23:49,1528,40,164
16463,4/19/20,,Eswatini,4/19/20 23:49,22,1,8
16464,4/19/20,,Ethiopia,4/19/20 23:49,108,3,16
16465,4/19/20,,Fiji,4/19/20 23:49,17,0,0
16466,4/19/20,,Finland,4/19/20 23:49,3783,94,1700
16467,4/19/20,,France,4/19/20 23:49,152894,19718,36578
16468,4/19/20,,Gabon,4/19/20 23:49,109,1,7
16469,4/19/20,,Gambia,4/19/20 23:49,10,1,2
